ID_aux;CODIGO;VIA;PREFERENCIA;PTJE_POND;TIPO_MATRICULA
id_8664586676470;14008;1;1;551,9;1
id_8664586676476;41165;1;3;537,5;1
id_8664586676415;36050;1;1;542,1;1
id_8664586676414;53309;1;1;526,6;1
id_8664586676416;15180;1;3;597,2;1
id_8664586676428;41169;1;2;600,9;1
id_8664586676425;18092;1;1;671,9;1
id_8664586676422;22070;1;2;489,1;1
id_8664586676420;38004;1;3;708,65;1
id_8664586676434;43018;1;2;703,15;1
id_8664586676430;38080;1;1;581,6;1
id_8662586676287;39129;1;1;580,8;1
id_8662586676294;39135;1;8;679,5;1
id_8662586676274;21043;1;1;576,1;1
id_8662586676218;55070;1;4;463,4;1
id_8662586676219;42011;1;2;613,9;1
id_8662586676217;11022;1;1;624,85;1
id_8662586676243;16015;1;3;550,6;1
id_8662586676225;49207;1;1;556,35;1
id_8662586676233;43014;1;2;778,5;1
id_8662586676236;40002;1;1;510,65;1
id_8662586676209;36056;1;1;622,05;1
id_8662586676207;17082;1;2;630,1;1
id_8662586676260;39124;1;1;504,6;1
id_8663586676381;12004;1;4;704,35;1
id_8663586676393;12014;1;2;747,1;1
id_8663586676355;15300;1;1;656;1
id_8663586676351;12038;1;1;645,3;1
id_8663586676375;47004;1;1;646,1;1
id_8663586676373;44016;1;1;645,3;1
id_8663586676318;49012;1;1;537,95;1
id_8663586676319;53201;1;1;535,75;1
id_8663586676315;45014;1;11;556,85;2
id_8663586676317;12013;1;1;621,3;1
id_8663586676312;38176;1;2;547,5;1
id_8663586676344;38327;1;1;593,45;8
id_8663586676334;16035;1;2;639,7;1
id_8663586676306;43002;1;2;655,9;1
id_8660586676089;12013;1;1;631,2;1
id_8660586676087;19047;1;2;701,5;1
id_8660586676082;15381;1;1;643,2;1
id_8660586676080;11055;1;1;714,8;1
id_8660586676097;53301;1;1;593,95;1
id_8660586676054;41028;1;1;553,1;1
id_8660586676052;40074;1;2;649;1
id_8660586676076;12014;1;1;745,5;1
id_8660586676016;33072;1;2;679,55;1
id_8660586676025;17079;1;2;609,6;1
id_8660586676020;51154;1;1;493,6;1
id_8660586676030;50125;1;3;745,8;1
id_8666586676685;17836;1;1;586,9;1
id_8666586676696;41015;1;1;528,3;1
id_8666586676656;49109;1;2;578,15;1
id_8666586676675;36030;1;1;697,8;1
id_8666586676671;39135;1;2;673,45;1
id_8666586676670;23010;1;1;550,7;1
id_8666586676676;39107;1;1;575,8;1
id_8666586676613;11045;1;2;731,4;1
id_8666586676623;41012;1;1;555,8;1
id_8666586676620;41126;1;2;567,2;1
id_8666586676638;11026;1;2;663,9;1
id_8666586676637;50125;1;1;739,2;1
id_8666586676609;55054;1;1;410,2;1
id_8666586676663;51240;1;1;549,55;1
id_9888598878882;50106;1;1;556,4;1
id_9888598878851;42001;1;1;657,7;1
id_9888598878879;41040;1;1;537;1
id_9888598878876;55020;1;1;570,3;1
id_9888598878813;18046;1;1;525,3;1
id_9888598878841;55058;1;1;542,2;1
id_9888598878838;18046;1;1;552,2;1
id_9888598878834;50221;1;1;581,9;1
id_9888598878800;47201;1;2;605,3;1
id_9888598878869;41059;1;1;695,2;1
id_9888598878867;17827;1;1;703,9;1
id_9888598878866;49303;1;1;507,8;1
id_9889598878959;41058;1;1;550,2;1
id_9889598878917;34021;1;4;679,5;1
id_9889598878914;44022;1;1;587;1
id_9889598878946;12008;1;1;671,45;1
id_9889598878925;13024;1;1;686,4;1
id_9889598878922;55046;1;1;424,5;1
id_9889598878926;34028;1;1;601;1
id_9889598878909;22029;1;2;708;1
id_9889598878904;14015;1;4;563,2;1
id_9889598878903;44001;1;2;595,3;1
id_9889598878968;12007;1;1;710,08;1
id_9889598878964;50210;1;2;701;1
id_9889598878963;50102;1;1;545,2;1
id_9885598878580;12025;1;1;626,2;1
id_9885598878558;35040;1;1;564,8;1
id_9885598878572;41139;1;1;495,7;1
id_9885598878518;46301;1;3;538,1;1
id_9885598878511;41028;1;1;539,9;1
id_9885598878516;37090;1;2;499,35;1
id_9885598878549;53306;1;1;566,35;1
id_9885598878542;41024;1;1;575,3;1
id_9885598878530;13035;1;1;589,65;1
id_9885598878501;41121;1;2;633,6;1
id_9885598878569;38009;1;1;603,9;1
id_9887598878787;21048;1;2;513,2;1
id_9887598878780;11522;1;1;677;1
id_9887598878798;11090;1;1;664,1;1
id_9887598878718;29029;1;1;627,9;1
id_9887598878711;49304;1;1;516,7;1
id_9887598878741;41095;1;1;744,1;1
id_9887598878742;50526;1;11;528,6;2
id_9887598878739;34028;1;1;642,45;1
id_9887598878736;41026;1;1;581,9;1
id_9887598878764;41197;1;1;547,7;1
id_9887598878763;38325;1;3;589,85;1
id_9887598878760;37090;1;4;484,25;1
id_9881598878187;50224;1;1;588,25;1
id_9881598878184;34024;1;1;593,25;1
id_9881598878186;39113;1;3;648,8;1
id_9881598878155;44016;1;1;622,9;1
id_9881598878157;14030;1;1;680,3;1
id_9881598878154;26093;1;1;550,4;1
id_9881598878174;36011;1;1;714,5;1
id_9881598878119;47302;1;1;732,6;1
id_9881598878115;39129;1;2;600,1;1
id_9881598878149;17036;1;1;725,9;1
id_9881598878141;49311;1;1;464,1;1
id_9881598878127;19030;1;1;644,2;1
id_9881598878124;43013;1;2;691,1;1
id_9881598878107;16014;1;1;655,1;1
id_9881598878103;55022;1;1;476,4;1
id_9881598878169;44036;1;1;684,3;1
id_9884598878483;42024;1;2;649,3;1
id_9884598878456;37040;1;1;720,75;1
id_9884598878479;41058;1;1;644,4;1
id_9884598878470;34006;1;3;672,5;1
id_9884598878418;15413;1;2;539,4;1
id_9884598878419;21089;1;1;519,3;1
id_9884598878442;53401;1;1;575,5;1
id_9884598878446;11034;1;1;710,5;1
id_9884598878421;49203;1;1;525,45;1
id_9884598878420;35077;1;1;606;1
id_9884598878432;39132;1;1;664,1;1
id_9884598878433;34007;1;1;554,2;1
id_9884598878405;44043;1;2;616,4;1
id_9884598878401;50810;1;1;739;1
id_9884598878406;44004;1;1;523,2;1
id_9884598878468;11022;1;1;742,3;1
id_9882598878281;12039;1;1;766,2;1
id_9882598878298;25070;1;2;599,2;1
id_9882598878246;47302;1;4;736,2;1
id_9882598878229;12013;1;1;644,9;1
id_9882598878227;39133;1;1;567,55;1
id_9882598878235;41043;1;1;570,3;1
id_9882598878202;50127;1;1;646;1
id_9882598878206;40074;1;3;559,75;1
id_9882598878264;32011;1;1;561,9;1
id_9882598878262;50127;1;3;657,3;1
id_9882598878266;11042;1;1;715,9;1
id_9883598878382;15170;1;1;721,3;1
id_9883598878383;49105;1;4;486;1
id_9883598878391;41129;1;1;586,7;1
id_9883598878354;24047;1;1;755,8;1
id_9883598878321;12052;1;1;630,2;1
id_9883598878323;52443;1;1;569,2;1
id_9880598878088;51110;1;11;538,2;2
id_9880598878082;22007;1;2;592,3;1
id_9880598878099;50928;1;1;565,6;1
id_9880598878058;26029;1;2;574,3;1
id_9880598878059;43013;1;2;672,3;1
id_9880598878053;42001;1;2;649,5;1
id_9880598878077;29052;1;4;622,8;1
id_9880598878043;18060;1;1;564,3;1
id_9880598878021;13011;1;1;634,85;1
id_9880598878026;18094;1;1;566,2;1
id_9880598878039;11042;1;1;728,8;1
id_9880598878008;13088;1;5;671,25;1
id_9880598878001;36064;1;2;605,15;1
id_9880598878065;55021;1;3;526,6;1
id_9880598878064;45014;1;3;504,35;1
id_9886598878689;41032;1;1;603,3;1
id_9886598878686;11045;1;2;723,65;1
id_9886598878698;11045;1;3;731,2;1
id_9886598878691;55023;1;11;503,8;2
id_9886598878670;17015;1;1;706,25;1
id_9886598878619;50105;1;1;507,4;1
id_9886598878613;50221;1;2;708,4;1
id_9886598878610;11045;1;1;722,3;1
id_9886598878649;13061;1;1;643,9;1
id_9886598878641;12014;1;1;731,1;1
id_9886598878625;22021;1;1;615,1;1
id_9886598878639;12014;1;1;745,7;1
id_9886598878633;44037;1;1;587,1;1
id_9898598879895;41123;1;1;602,9;1
id_9898598879859;13065;1;1;607,55;1
id_9898598879850;38003;1;2;596,5;1
id_9898598879856;19060;1;2;549,8;1
id_9898598879875;43013;1;2;722,3;1
id_9898598879817;46306;1;1;567,5;1
id_9898598879812;55017;1;2;579,7;1
id_9898598879848;50925;1;6;739,7;1
id_9898598879841;11080;1;3;714,3;1
id_9898598879843;37090;1;10;511;2
id_9898598879824;39109;1;7;607,85;1
id_9898598879822;34018;1;1;623,6;1
id_9898598879805;41165;1;1;542,3;1
id_9898598879861;14074;1;1;560,1;1
id_9899598879989;39421;1;3;586;1
id_9899598879987;11037;1;2;673,2;1
id_9899598879999;46108;1;1;551,4;8
id_9899598879978;11024;1;1;725,1;1
id_9899598879972;33030;1;1;668,8;1
id_9899598879927;53301;1;2;583,2;1
id_9899598879922;41021;1;1;567,8;1
id_9899598879932;42003;1;2;613,7;1
id_9899598879968;14091;1;1;594,9;1
id_9899598879969;34025;1;2;565,95;1
id_9899598879964;35005;1;1;775,35;1
id_9895598879580;12028;1;2;719,5;1
id_9895598879597;42012;1;4;644,2;1
id_9895598879592;16009;1;1;633,9;1
id_9895598879558;42022;1;1;623,8;1
id_9895598879559;40071;1;4;635,85;1
id_9895598879556;13022;1;1;694,75;1
id_9895598879519;49313;1;2;530,65;1
id_9895598879516;50129;1;4;584,7;1
id_9895598879545;47461;1;1;580,9;1
id_9895598879544;25015;1;1;596,25;1
id_9895598879529;49015;1;1;502,9;1
id_9895598879524;12028;1;1;623,2;1
id_9895598879530;12038;1;1;634,1;1
id_9897598879784;38083;1;1;582,1;1
id_9897598879753;41071;1;3;603,6;1
id_9897598879750;16082;1;1;512,2;1
id_9897598879773;15111;1;1;684,5;1
id_9897598879718;41009;1;3;503,7;1
id_9897598879710;12014;1;1;728,5;1
id_9897598879742;55033;1;11;452,05;2
id_9897598879739;50814;1;1;575,85;1
id_9897598879768;43012;1;1;648,2;1
id_9897598879764;36001;1;2;671,7;1
id_9891598879188;22101;1;1;567,9;1
id_9891598879189;17013;1;4;761,85;1
id_9891598879187;21043;1;1;416,3;1
id_9891598879183;11095;1;4;713,95;1
id_9891598879192;41098;1;1;617,3;1
id_9891598879150;41066;1;1;530,7;1
id_9891598879174;15300;1;2;699,6;1
id_9891598879172;29005;1;1;506,45;1
id_9891598879176;11045;1;1;740,95;1
id_9891598879113;29029;1;1;662,6;1
id_9891598879110;11005;1;1;608,25;1
id_9891598879146;49201;1;1;576,4;1
id_9891598879125;43013;1;1;648,5;1
id_9891598879123;11095;1;3;737,4;1
id_9891598879132;11065;1;2;601;1
id_9891598879130;39124;1;1;501,9;1
id_9891598879108;13064;1;1;574,5;1
id_9891598879104;44034;1;1;569,1;1
id_9891598879169;45041;1;2;541,85;2
id_9891598879165;51240;1;5;611,7;1
id_9894598879488;55052;1;1;484,15;8
id_9894598879485;12027;1;2;717,6;1
id_9894598879484;41128;1;1;612,65;1
id_9894598879495;12039;1;1;793,1;1
id_9894598879496;39413;1;9;499,6;1
id_9894598879459;12028;1;1;622,95;1
id_9894598879479;44004;1;1;572,65;1
id_9894598879475;36012;1;2;537,7;1
id_9894598879470;24017;1;1;601;1
id_9894598879415;39130;1;1;551,3;1
id_9894598879416;13024;1;1;691,25;1
id_9894598879448;41071;1;1;548,9;1
id_9894598879441;43012;1;1;643,6;1
id_9894598879442;35079;1;3;603,75;1
id_9894598879440;49119;1;1;480,4;1
id_9894598879429;50233;1;3;505,2;1
id_9894598879422;11020;1;1;634,9;1
id_9894598879420;50924;1;2;535,65;1
id_9894598879439;13057;1;1;610,15;1
id_9894598879431;16005;1;1;679,2;1
id_9894598879405;22030;1;3;534,3;1
id_9894598879469;50526;1;11;609,1;2
id_9892598879295;12028;1;1;642,85;1
id_9892598879297;41045;1;1;504,9;1
id_9892598879271;40042;1;1;505,5;1
id_9892598879274;35061;1;1;547,7;1
id_9892598879219;38032;1;1;559;1
id_9892598879210;11068;1;2;641,9;1
id_9892598879231;40002;1;3;521,45;1
id_9892598879234;49301;1;4;672;1
id_9892598879232;44026;1;11;596,5;2
id_9892598879265;11042;1;1;693;1
id_9893598879358;19043;1;10;722,75;1
id_9893598879357;30035;1;1;687,85;1
id_9893598879356;11055;1;3;711,95;1
id_9893598879371;38163;1;1;562,4;1
id_9893598879346;50802;1;1;529,2;1
id_9893598879321;44026;1;1;548;1
id_9893598879362;39117;1;4;554,25;1
id_9890598879088;52060;1;1;503,55;1
id_9890598879089;12007;1;1;696,77;1
id_9890598879086;38004;1;3;665,2;1
id_9890598879053;45005;1;2;640,2;1
id_9890598879079;12055;1;1;767,25;1
id_9890598879072;41058;1;2;519,7;1
id_9890598879076;27080;1;1;593;1
id_9890598879016;12004;1;1;757,55;1
id_9890598879022;11045;1;2;734,65;1
id_9890598879030;23026;3;1;772,93;1
id_9890598879007;25001;1;1;572,7;1
id_9890598879006;44037;1;1;561,9;1
id_9890598879065;55016;1;3;639,9;1
id_9890598879067;55011;1;3;526;1
id_9890598879064;14006;1;1;564,6;1
id_9890598879060;55054;1;2;521,1;1
id_9896598879685;55059;1;2;543,7;1
id_9896598879682;50923;1;1;459,3;1
id_9896598879699;19012;1;1;541,15;1
id_9896598879655;11001;1;2;676,2;1
id_9896598879677;25042;1;2;631,7;1
id_9896598879672;14030;1;1;641,6;1
id_9896598879670;49104;1;6;486,1;1
id_9896598879676;22066;1;1;687,1;1
id_9896598879649;18091;3;4;842,04;1
id_9896598879647;13086;1;1;772,45;1
id_9896598879643;13015;1;2;686,85;1
id_9896598879628;36056;1;1;630;1
id_9896598879626;14004;1;1;579,5;1
id_9896598879633;11084;1;1;680,2;1
id_9896598879609;29049;1;3;536,05;1
id_9896598879601;46106;1;1;582,2;8
id_9896598879664;15141;1;1;610,9;1
id_9896598879663;35071;1;4;625,2;1
id_9896598879660;51182;1;1;500,8;1
id_9858598875881;30075;1;1;593,2;1
id_9858598875895;12089;1;1;664,9;1
id_9858598875894;11081;1;1;610,3;1
id_9858598875858;38015;1;1;542,1;1
id_9858598875855;47303;1;1;704;1
id_9858598875875;41015;1;1;545,8;1
id_9858598875871;38163;1;2;613,4;1
id_9858598875870;52070;1;3;607,95;1
id_9858598875846;18067;1;1;649,4;1
id_9858598875829;44007;1;2;590,8;2
id_9858598875827;12039;1;1;784,9;1
id_9858598875833;41022;1;2;549,6;1
id_9858598875867;25036;1;3;663,25;1
id_9858598875862;49308;1;1;522,85;1
id_9859598875989;24017;1;1;588,55;1
id_9859598875982;38006;1;3;502,5;1
id_9859598875991;41028;1;1;504,4;1
id_9859598875950;13105;1;1;557,9;1
id_9859598875979;24067;1;2;734,3;1
id_9859598875975;38167;1;1;541,35;8
id_9859598875912;50129;1;1;623,85;1
id_9859598875943;43002;1;2;670,35;1
id_9859598875931;12027;1;3;707,2;1
id_9859598875933;40072;1;1;551,05;1
id_9859598875907;50102;1;2;573,1;1
id_9859598875963;17000;1;1;656,1;1
id_9855598875588;25064;1;1;695,45;1
id_9855598875557;22095;1;1;621,7;1
id_9855598875574;19062;1;1;568,15;1
id_9855598875517;55020;1;1;508;1
id_9855598875512;44036;1;1;668,8;1
id_9855598875541;43036;1;1;616,2;1
id_9855598875546;25021;1;1;613,65;1
id_9855598875528;16015;1;1;612,35;1
id_9855598875529;24048;1;2;695;1
id_9855598875525;29066;1;1;550,5;1
id_9855598875521;39116;1;3;507,05;1
id_9855598875526;22020;1;1;656,5;1
id_9855598875534;43023;1;1;595,4;1
id_9855598875501;16103;1;2;612,65;1
id_9855598875562;41015;1;2;519,1;1
id_9855598875560;51174;1;1;580,3;1
id_9857598875796;43037;1;1;618,45;1
id_9857598875752;50126;1;1;480,2;1
id_9857598875753;21048;1;3;555,7;2
id_9857598875771;41097;1;1;646,8;1
id_9857598875717;34026;1;2;667;1
id_9857598875713;40062;1;4;570,7;1
id_9857598875747;35056;1;1;546,55;1
id_9857598875744;36067;1;2;594,8;1
id_9857598875740;12021;1;1;721,15;1
id_9857598875720;44012;1;1;583,55;1
id_9857598875733;46306;1;1;543,7;1
id_9857598875768;12014;1;1;731,2;1
id_9857598875769;50102;1;2;593,3;1
id_9851598875185;11045;1;1;729,7;1
id_9851598875183;11035;1;1;613,1;1
id_9851598875195;12057;1;1;740,2;1
id_9851598875155;50806;1;1;497,8;1
id_9851598875118;41046;1;1;568,7;1
id_9851598875111;12021;1;1;714,75;1
id_9851598875113;12021;1;1;715,95;1
id_9851598875149;29028;1;1;578,1;1
id_9851598875146;55044;1;1;643;1
id_9851598875122;20024;1;1;592;1
id_9851598875130;55076;1;3;501,5;1
id_9851598875107;12027;1;2;711,05;1
id_9851598875161;12014;1;2;737,4;1
id_9854598875485;53306;1;3;550;1
id_9854598875486;41063;1;3;715;1
id_9854598875498;39101;1;4;565,65;1
id_9854598875451;15300;1;11;656,2;2
id_9854598875479;55049;1;1;536,4;1
id_9854598875474;17816;1;1;590;1
id_9854598875449;15271;1;3;620,5;1
id_9854598875444;42001;1;1;639,4;1
id_9854598875424;21012;1;2;490,9;1
id_9854598875435;44007;1;1;541,6;1
id_9854598875436;37040;1;1;583,3;1
id_9854598875407;16003;1;2;707,3;1
id_9854598875402;12028;1;1;705,05;1
id_9854598875469;13022;1;2;585,9;1
id_9854598875461;41126;1;1;585,1;1
id_9854598875463;11042;1;4;704,2;1
id_9852598875281;11068;1;1;791,5;1
id_9852598875280;50106;1;3;489,8;1
id_9852598875259;49314;1;3;525,7;1
id_9852598875278;12006;1;1;688,5;1
id_9852598875279;49313;1;3;570,95;1
id_9852598875215;26007;1;1;679,2;1
id_9852598875241;49212;1;7;542,6;1
id_9852598875240;50208;1;1;489,8;1
id_9852598875235;12021;1;1;755,2;1
id_9852598875204;35002;1;1;690,6;1
id_9853598875385;11045;1;1;718,75;1
id_9853598875384;39413;1;3;549,8;1
id_9853598875382;16101;1;3;695,8;1
id_9853598875383;11045;1;1;745,75;1
id_9853598875398;43001;1;4;762,1;1
id_9853598875393;16051;1;1;667,65;1
id_9853598875371;40001;1;1;637,45;1
id_9853598875318;42021;1;1;655,3;1
id_9853598875343;51240;1;1;559,65;1
id_9853598875340;42122;1;1;692,2;1
id_9853598875346;24047;1;5;749,1;1
id_9853598875323;12039;1;1;763,1;1
id_9853598875301;11045;1;1;726,9;1
id_9853598875304;34069;1;1;708,85;1
id_9853598875364;17807;1;1;578,6;1
id_9850598875085;16035;1;1;664,2;1
id_9850598875054;41059;1;4;590,3;1
id_9850598875075;41156;1;1;454,7;1
id_9850598875014;16008;1;3;647,05;1
id_9850598875048;50202;1;2;545,1;1
id_9850598875046;30020;1;2;698,1;1
id_9850598875027;17052;1;1;589,2;1
id_9850598875001;12028;1;1;618,95;1
id_9850598875003;24095;1;1;501,6;1
id_9850598875000;49017;1;1;610,25;1
id_9856598875697;43034;1;1;583,05;1
id_9856598875690;39421;1;4;549,5;1
id_9856598875674;39134;1;2;669,1;1
id_9856598875618;41048;1;1;642,4;1
id_9856598875628;18083;1;4;636,3;1
id_9856598875621;41068;1;1;659,3;1
id_9856598875624;12057;1;4;728,15;1
id_9856598875631;49108;1;1;524,1;1
id_9856598875632;40023;1;3;537,15;1
id_9856598875605;44010;1;2;565,6;1
id_9856598875606;25036;1;2;712,8;1
id_9878598877889;38005;1;3;650,75;1
id_9878598877894;19045;1;1;628,2;1
id_9878598877892;24083;1;2;510,9;1
id_9878598877876;20098;1;3;640,8;1
id_9878598877819;19005;1;1;543,1;1
id_9878598877811;25027;1;2;585;1
id_9878598877816;49001;1;2;595,45;1
id_9878598877849;55024;1;7;541,8;1
id_9878598877843;19040;1;3;767,3;1
id_9878598877828;38003;1;1;573,8;1
id_9878598877824;42023;1;2;658,8;1
id_9878598877800;17086;1;2;603,65;1
id_9878598877806;38325;1;3;574,95;1
id_9878598877867;21043;1;1;527,3;1
id_9878598877864;34052;1;1;630,45;1
id_9878598877866;53301;1;3;626,85;1
id_9879598877986;11045;1;2;743,6;1
id_9879598877951;36012;1;1;615,4;1
id_9879598877953;13077;1;8;502,75;1
id_9879598877979;39101;1;1;599,8;1
id_9879598877973;38005;1;1;630,6;1
id_9879598877976;50119;1;3;694,7;1
id_9879598877918;41168;1;4;588,3;1
id_9879598877919;50130;1;1;589,8;1
id_9879598877914;36009;1;1;603,95;1
id_9879598877947;37058;1;1;655,2;1
id_9879598877925;41021;1;1;555,7;1
id_9879598877901;40071;1;1;580,25;1
id_9879598877966;14082;1;3;625,1;1
id_9875598877587;34025;1;4;529,5;1
id_9875598877580;29073;1;2;594,1;1
id_9875598877594;41046;1;2;533,8;1
id_9875598877559;11021;1;1;609,5;1
id_9875598877554;55059;1;1;566,7;1
id_9875598877515;24060;1;2;468,6;1
id_9875598877511;12014;1;1;738,4;1
id_9875598877548;16106;1;1;588,4;1
id_9875598877541;44028;1;1;584,1;1
id_9875598877543;41071;1;1;577,5;1
id_9875598877531;51110;1;3;552,6;1
id_9875598877508;39422;1;3;692,45;1
id_9875598877502;12039;1;1;795,5;1
id_9875598877503;49308;1;1;545,1;1
id_9875598877568;11086;1;2;720,3;1
id_9875598877561;44021;1;9;637,8;1
id_9877598877788;37023;3;2;773,568;1
id_9877598877796;12019;1;1;727,8;1
id_9877598877757;55043;1;3;568,7;1
id_9877598877779;11045;1;1;806;1
id_9877598877774;12028;1;2;684,5;1
id_9877598877741;32027;1;1;459,4;1
id_9877598877743;50528;1;1;622,6;1
id_9877598877740;42004;1;1;633;1
id_9877598877725;38003;1;2;551;1
id_9877598877706;23077;1;1;593,6;1
id_9877598877760;17821;1;1;660,75;1
id_9871598877184;12046;1;1;683,3;1
id_9871598877199;16013;1;1;610,3;1
id_9871598877195;44005;1;2;533,05;1
id_9871598877191;43007;1;2;627,5;1
id_9871598877174;40073;1;3;678,65;1
id_9871598877118;11042;1;1;694,6;1
id_9871598877117;14030;1;1;686,8;1
id_9871598877113;30020;1;9;659,1;1
id_9871598877110;41032;1;4;625,7;1
id_9871598877116;36051;1;2;643,7;1
id_9871598877140;26084;1;2;619,2;1
id_9871598877123;41009;1;4;524,9;1
id_9871598877130;50127;1;2;660,2;1
id_9871598877161;35023;1;1;592,2;1
id_9874598877488;34057;1;2;580,1;1
id_9874598877494;25038;1;1;534,6;1
id_9874598877496;18060;1;1;584,8;1
id_9874598877458;39122;1;8;713,1;1
id_9874598877475;20011;1;1;587,9;1
id_9874598877470;13072;1;1;705,15;1
id_9874598877415;44009;1;1;564,1;1
id_9874598877445;50921;1;1;629,3;1
id_9874598877428;50923;1;1;584,95;1
id_9874598877421;11016;1;1;633,8;1
id_9874598877420;12004;1;1;714,2;1
id_9874598877438;11045;1;1;729,6;1
id_9874598877439;18080;1;1;547,25;1
id_9874598877430;49204;1;3;725,6;1
id_9874598877436;21076;1;3;591,05;1
id_9874598877406;17036;1;2;539,4;1
id_9872598877295;15271;1;2;634,5;1
id_9872598877291;34022;1;4;729,9;1
id_9872598877275;18071;1;1;569,4;1
id_9872598877273;12014;1;1;729;1
id_9872598877270;38032;1;1;559,1;1
id_9872598877218;36011;1;2;563,7;1
id_9872598877219;19047;1;1;705,2;1
id_9872598877241;43010;1;2;666,1;1
id_9872598877239;49112;1;2;502,7;1
id_9872598877233;32163;1;2;516,3;1
id_9872598877230;34088;1;3;582,85;1
id_9872598877208;16004;1;1;690,9;1
id_9872598877204;25052;1;1;532,35;1
id_9872598877261;46301;1;5;483,9;1
id_9872598877260;33023;1;7;480,5;1
id_9873598877383;13081;1;1;701,05;1
id_9873598877399;41111;1;1;567,8;1
id_9873598877393;49313;1;1;511,6;1
id_9873598877390;13078;1;1;629;1
id_9873598877352;50110;1;1;574,25;1
id_9873598877371;24093;1;1;555,7;1
id_9873598877349;17037;1;1;589,9;1
id_9873598877347;11055;1;2;710,55;1
id_9873598877326;55024;1;4;579,2;1
id_9873598877309;42001;1;1;681,5;1
id_9873598877362;50129;1;2;565,5;1
id_9870598877087;23069;1;2;577,7;2
id_9870598877081;11003;1;1;646,58;1
id_9870598877086;40050;1;1;549,95;1
id_9870598877095;16103;1;1;611,65;1
